check_kind,source_pointer,field,reported,recomputed,absolute_difference,tolerance,status
cell_statistics,/panels/granularity_cifar100_tuning/cells/4/plateau20,mean,33.86866666666667,33.86866666666667,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/4/plateau20,sd,0.42293301282038814,0.42293301282038814,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/4/plateau20,sem,0.24418048880103055,0.24418048880103055,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/4/plateau20,min,33.587,33.587,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/4/plateau20,max,34.355,34.355,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/4/train_plateau5,n,3,3,0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/4/train_plateau5,mean,33.806,33.806,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/4/train_plateau5,sd,0.49554818131035455,0.49554818131035455,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/4/train_plateau5,sem,0.28610487587596267,0.28610487587596267,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/4/train_plateau5,min,33.238,33.238,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/4/train_plateau5,max,34.15,34.15,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/4/auc_raw,n,3,3,0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/4/auc_raw,mean,31.3374,31.3374,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/4/auc_raw,sd,0.11153712386465799,0.11153712386465799,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/4/auc_raw,sem,0.06439598848789692,0.06439598848789692,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/4/auc_raw,min,31.2426,31.2426,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/4/auc_raw,max,31.4603,31.4603,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/5/plateau5,n,3,3,0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/5/plateau5,mean,69.856,69.856,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/5/plateau5,sd,0.3001266399372097,0.3001266399372097,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/5/plateau5,sem,0.17327819635872593,0.17327819635872593,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/5/plateau5,min,69.666,69.666,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/5/plateau5,max,70.202,70.202,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/5/plateau20,n,3,3,0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/5/plateau20,mean,69.74233333333333,69.74233333333333,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/5/plateau20,sd,0.2725551931872401,0.2725551931872401,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/5/plateau20,sem,0.15735981415568354,0.15735981415568354,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/5/plateau20,min,69.473,69.473,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/5/plateau20,max,70.018,70.018,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/5/train_plateau5,n,3,3,0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/5/train_plateau5,mean,99.70933333333333,99.70933333333333,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/5/train_plateau5,sd,0.013316656236957275,0.013316656236957275,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/5/train_plateau5,sem,0.007688375063112992,0.007688375063112992,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/5/train_plateau5,min,99.69800000000001,99.69800000000001,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/5/train_plateau5,max,99.724,99.724,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/5/auc_raw,n,3,3,0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/5/auc_raw,mean,63.731833333333334,63.731833333333334,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/5/auc_raw,sd,0.25195365314543855,0.25195365314543855,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/5/auc_raw,sem,0.14546550946682857,0.14546550946682857,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/5/auc_raw,min,63.4791,63.4791,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/5/auc_raw,max,63.983,63.983,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/6/plateau5,n,3,3,0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/6/plateau5,mean,69.61,69.61,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/6/plateau5,sd,0.22097058627790447,0.22097058627790447,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/6/plateau5,sem,0.12757742747053757,0.12757742747053757,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/6/plateau5,min,69.374,69.374,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/6/plateau5,max,69.812,69.812,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/6/plateau20,n,3,3,0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/6/plateau20,mean,69.50466666666667,69.50466666666667,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/6/plateau20,sd,0.1223941719745406,0.1223941719745406,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/6/plateau20,sem,0.07066430813674236,0.07066430813674236,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/6/plateau20,min,69.377,69.377,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/6/plateau20,max,69.621,69.621,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/6/train_plateau5,n,3,3,0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/6/train_plateau5,mean,99.444,99.444,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/6/train_plateau5,sd,0.09501578816176366,0.09501578816176366,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/6/train_plateau5,sem,0.05485739087245871,0.05485739087245871,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/6/train_plateau5,min,99.35,99.35,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/6/train_plateau5,max,99.54,99.54,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/6/auc_raw,n,3,3,0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/6/auc_raw,mean,60.1978,60.1978,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/6/auc_raw,sd,0.15986128361801819,0.15986128361801819,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/6/auc_raw,sem,0.09229595512986191,0.09229595512986191,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/6/auc_raw,min,60.0164,60.0164,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/6/auc_raw,max,60.3181,60.3181,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/7/plateau5,n,3,3,0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/7/plateau5,mean,70.19266666666667,70.19266666666667,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/7/plateau5,sd,0.4735581625664724,0.4735581625664724,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/7/plateau5,sem,0.2734089326346974,0.2734089326346974,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/7/plateau5,min,69.664,69.664,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/7/plateau5,max,70.578,70.578,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/7/plateau20,n,3,3,0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/7/plateau20,mean,70.03,70.03,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/7/plateau20,sd,0.408192356616335,0.408192356616335,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/7/plateau20,sem,0.23566996697358875,0.23566996697358875,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/7/plateau20,min,69.605,69.605,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/7/plateau20,max,70.419,70.419,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/7/train_plateau5,n,3,3,0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/7/train_plateau5,mean,98.99866666666667,98.99866666666667,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/7/train_plateau5,sd,0.03494757979222172,0.03494757979222172,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/7/train_plateau5,sem,0.020176994600565136,0.020176994600565136,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/7/train_plateau5,min,98.96,98.96,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/7/train_plateau5,max,99.028,99.028,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/7/auc_raw,n,3,3,0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/7/auc_raw,mean,59.629,59.629,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/7/auc_raw,sd,0.41226116722291434,0.41226116722291434,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/7/auc_raw,sem,0.23801909587257894,0.23801909587257894,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/7/auc_raw,min,59.1537,59.1537,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/7/auc_raw,max,59.8896,59.8896,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/8/plateau5,n,3,3,0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/8/plateau5,mean,68.29266666666666,68.29266666666666,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/8/plateau5,sd,0.4157226639640117,0.4157226639640117,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/8/plateau5,sem,0.2400175919478505,0.2400175919478505,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/8/plateau5,min,67.818,67.818,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/8/plateau5,max,68.592,68.592,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/8/plateau20,n,3,3,0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/8/plateau20,mean,67.51766666666667,67.51766666666667,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/8/plateau20,sd,0.313243249461711,0.313243249461711,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/8/plateau20,sem,0.18085107439855194,0.18085107439855194,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/8/plateau20,min,67.173,67.173,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/8/plateau20,max,67.785,67.785,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/8/train_plateau5,n,3,3,0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/8/train_plateau5,mean,91.22933333333333,91.22933333333333,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/8/train_plateau5,sd,1.0510382168757364,1.0510382168757364,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/8/train_plateau5,sem,0.6068171974417907,0.6068171974417907,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/8/train_plateau5,min,90.272,90.272,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/8/train_plateau5,max,92.354,92.354,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/8/auc_raw,n,3,3,0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/8/auc_raw,mean,31.844533333333334,31.844533333333334,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/8/auc_raw,sd,0.17162626061688188,0.17162626061688188,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/8/auc_raw,sem,0.09908846776716562,0.09908846776716562,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/8/auc_raw,min,31.7024,31.7024,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/8/auc_raw,max,32.0352,32.0352,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/9/plateau5,n,3,3,0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/9/plateau5,mean,53.594,53.594,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/9/plateau5,sd,0.41605768830776374,0.41605768830776374,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/9/plateau5,sem,0.24021101834290082,0.24021101834290082,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/9/plateau5,min,53.174,53.174,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/9/plateau5,max,54.006,54.006,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/9/plateau20,n,3,3,0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/9/plateau20,mean,54.14566666666667,54.14566666666667,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/9/plateau20,sd,0.2348070129560309,0.2348070129560309,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/9/plateau20,sem,0.1355658921377764,0.1355658921377764,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/9/plateau20,min,53.884,53.884,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/9/plateau20,max,54.338,54.338,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/9/train_plateau5,n,3,3,0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/9/train_plateau5,mean,61.727333333333334,61.727333333333334,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/9/train_plateau5,sd,0.568613518422954,0.568613518422954,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/9/train_plateau5,sem,0.32828916792635277,0.32828916792635277,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/9/train_plateau5,min,61.072,61.072,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/9/train_plateau5,max,62.089999999999996,62.089999999999996,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/9/auc_raw,n,3,3,0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/9/auc_raw,mean,42.742866666666664,42.742866666666664,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/9/auc_raw,sd,0.1853998471772111,0.1853998471772111,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/9/auc_raw,sem,0.10704065167547833,0.10704065167547833,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/9/auc_raw,min,42.5689,42.5689,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/9/auc_raw,max,42.9379,42.9379,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/10/plateau5,n,3,3,0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/10/plateau5,mean,22.378666666666668,22.378666666666668,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/10/plateau5,sd,0.6531901203580281,0.6531901203580281,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/10/plateau5,sem,0.37711949182071164,0.37711949182071164,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/10/plateau5,min,21.97,21.97,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/10/plateau5,max,23.132,23.132,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/10/plateau20,n,3,3,0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/10/plateau20,mean,22.405333333333335,22.405333333333335,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/10/plateau20,sd,0.6362407825134551,0.6362407825134551,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/10/plateau20,sem,0.36733378705356146,0.36733378705356146,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/10/plateau20,min,22.037,22.037,0.0,1e-09,PASS
cell_statistics,/panels/granularity_cifar100_tuning/cells/10/plateau20,max,23.14,23.14,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/10/train_plateau5,n,3,3,0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/10/train_plateau5,mean,22.44,22.44,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/10/train_plateau5,sd,0.7850910775190355,0.7850910775190355,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/10/train_plateau5,sem,0.4532725449439885,0.4532725449439885,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/10/train_plateau5,min,21.824,21.824,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/10/train_plateau5,max,23.324,23.324,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/10/auc_raw,n,3,3,0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/10/auc_raw,mean,21.702,21.702,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/10/auc_raw,sd,0.6076311051945912,0.6076311051945912,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/granularity_cifar100_tuning/cells/10/auc_raw,sem,0.35081598215208704,0.35081598215208704,0.0,1e-09,PASS
