occurrence_id,panel_id,source_pointer,run_id,run_label_in_context,primary_measurement_id,legacy_measurement_id,inline_raw_hash_present,resolved_raw_sha256,raw_hash_origin,recorded_scalar_fields
OCC-37359c535192489a,full_granularity_ladder,/panels/full_granularity_ladder/cells/7/runs/3,RUN-4708791,mm1-node-s0,MEAS-db2407ee88bdfd7e,MEAS-aed1cb6c164c5a27,True,6f4eef6388271781f5c47f2df089e3dbede9ca46dd5ba67061d9c0445b918f8d,same occurrence,"{""account"":""Account1"",""csv_plateau20"":92.054,""csv_plateau5"":92.16,""dup_group"":"""",""epochs_parsed"":100,""job_id"":""4708791"",""plateau5"":92.16,""provenance"":""env"",""raw_path"":""archive/Account1/runs/mm1-node-s0-4708791.out"",""raw_sha256"":""6f4eef6388271781f5c47f2df089e3dbede9ca46dd5ba67061d9c0445b918f8d"",""run"":""mm1-node-s0"",""seed"":0,""source"":""repository/results/all_runs.csv"",""train_plateau5"":98.444}"
OCC-37359c535192489a,full_granularity_ladder,/panels/full_granularity_ladder/cells/7/runs/4,RUN-4709477,pp1-node-s0,MEAS-8176f8b029331d9b,MEAS-8c247d80152ec3ce,True,7ecd4d15a9c1d3d0c6849c201f1b992925eca24e7271d2fa449b01e9dcb267b8,same occurrence,"{""account"":""Account1"",""csv_plateau20"":91.906,""csv_plateau5"":92.114,""dup_group"":"""",""epochs_parsed"":100,""job_id"":""4709477"",""plateau5"":92.114,""provenance"":""env"",""raw_path"":""archive/Account1/runs/pp1-node-s0-4709477.out"",""raw_sha256"":""7ecd4d15a9c1d3d0c6849c201f1b992925eca24e7271d2fa449b01e9dcb267b8"",""run"":""pp1-node-s0"",""seed"":0,""source"":""repository/results/all_runs.csv"",""train_plateau5"":98.406}"
OCC-37359c535192489a,full_granularity_ladder,/panels/full_granularity_ladder/cells/7/runs/5,RUN-4700404,rs-node-1e4-s0,MEAS-3cb76a49b6426d01,MEAS-81e749ccadac1076,True,654078dc24ddd51e0503b507634bc4256b45d34c0f1fa0cbbda0c4224e11dd3d,same occurrence,"{""account"":""Account1"",""csv_plateau20"":92.088,""csv_plateau5"":92.348,""dup_group"":"""",""epochs_parsed"":100,""job_id"":""4700404"",""plateau5"":92.348,""provenance"":""env"",""raw_path"":""archive/Account1/runs/rs-node-1e4-s0-4700404.out"",""raw_sha256"":""654078dc24ddd51e0503b507634bc4256b45d34c0f1fa0cbbda0c4224e11dd3d"",""run"":""rs-node-1e4-s0"",""seed"":0,""source"":""repository/results/all_runs.csv"",""train_plateau5"":98.434}"
OCC-37359c535192489a,full_granularity_ladder,/panels/full_granularity_ladder/cells/7/runs/6,RUN-4707784,tw0-node-s0,MEAS-de3f6a2b946bba99,MEAS-3521867c929c051a,True,95b15fd3519dbfd9fc6510759043a4584ce23f08cdcdebac89e92e8af6c307d0,same occurrence,"{""account"":""Account1"",""csv_plateau20"":91.934,""csv_plateau5"":92.026,""dup_group"":"""",""epochs_parsed"":100,""job_id"":""4707784"",""plateau5"":92.026,""provenance"":""env"",""raw_path"":""archive/Account1/runs/tw0-node-s0-4707784.out"",""raw_sha256"":""95b15fd3519dbfd9fc6510759043a4584ce23f08cdcdebac89e92e8af6c307d0"",""run"":""tw0-node-s0"",""seed"":0,""source"":""repository/results/all_runs.csv"",""train_plateau5"":98.42999999999999}"
OCC-37359c535192489a,full_granularity_ladder,/panels/full_granularity_ladder/cells/7/runs/7,RUN-4709619,bn1-node-s1,MEAS-25760b2e58379053,MEAS-55071e100e30858c,True,d3c1023a02e320ab7b44ce3cfb548c05c338a568b1db11d22565b0cbe268b056,same occurrence,"{""account"":""Account1"",""csv_plateau20"":91.886,""csv_plateau5"":92.204,""dup_group"":"""",""epochs_parsed"":100,""job_id"":""4709619"",""plateau5"":92.20400000000001,""provenance"":""env"",""raw_path"":""archive/Account1/runs/bn1-node-s1-4709619.out"",""raw_sha256"":""d3c1023a02e320ab7b44ce3cfb548c05c338a568b1db11d22565b0cbe268b056"",""run"":""bn1-node-s1"",""seed"":1,""source"":""repository/results/all_runs.csv"",""train_plateau5"":98.40599999999999}"
OCC-37359c535192489a,full_granularity_ladder,/panels/full_granularity_ladder/cells/7/runs/8,RUN-4777305,gn1-bn-node-s1,MEAS-cb1502085514b47b,MEAS-613fc6b2b894278f,True,3827a7c1bcffc84a93f007b44f5e13ceda00344ba1ebd9d47eababb8b9265c74,same occurrence,"{""account"":""Account2"",""csv_plateau20"":91.907,""csv_plateau5"":92.064,""dup_group"":"""",""epochs_parsed"":100,""job_id"":""4777305"",""plateau5"":92.06400000000001,""provenance"":""env"",""raw_path"":""archive/Account2/runs/gn1-bn-node-s1-4777305.out"",""raw_sha256"":""3827a7c1bcffc84a93f007b44f5e13ceda00344ba1ebd9d47eababb8b9265c74"",""run"":""gn1-bn-node-s1"",""seed"":1,""source"":""repository/results/all_runs.csv"",""train_plateau5"":98.426}"
OCC-37359c535192489a,full_granularity_ladder,/panels/full_granularity_ladder/cells/7/runs/9,RUN-4837239,ml2-adam-node-s1,MEAS-d30b54dc8e69b1ec,MEAS-60b11d3915c91e1a,True,0dab4db09e02b9ff7ba6d3b944fa94dca68ab7b099e984226654beac73ab6e1c,same occurrence,"{""account"":""Account2"",""csv_plateau20"":91.883,""csv_plateau5"":91.888,""dup_group"":""ml2-node-s1"",""epochs_parsed"":100,""job_id"":""4837239"",""plateau5"":91.888,""provenance"":""env"",""raw_path"":""archive/Account2/runs/ml2-adam-node-s1-4837239.out"",""raw_sha256"":""0dab4db09e02b9ff7ba6d3b944fa94dca68ab7b099e984226654beac73ab6e1c"",""run"":""ml2-adam-node-s1"",""seed"":1,""source"":""repository/results/all_runs.csv"",""train_plateau5"":98.43}"
OCC-37359c535192489a,full_granularity_ladder,/panels/full_granularity_ladder/cells/7/runs/10,RUN-4708792,mm1-node-s1,MEAS-bf4930c583534562,MEAS-afed7577317171dd,True,ec862b1586a6bc520518eb36f6074852895d76d770b4889ceacd3c9f5feab515,same occurrence,"{""account"":""Account1"",""csv_plateau20"":91.765,""csv_plateau5"":91.992,""dup_group"":"""",""epochs_parsed"":100,""job_id"":""4708792"",""plateau5"":91.992,""provenance"":""env"",""raw_path"":""archive/Account1/runs/mm1-node-s1-4708792.out"",""raw_sha256"":""ec862b1586a6bc520518eb36f6074852895d76d770b4889ceacd3c9f5feab515"",""run"":""mm1-node-s1"",""seed"":1,""source"":""repository/results/all_runs.csv"",""train_plateau5"":98.40599999999999}"
OCC-37359c535192489a,full_granularity_ladder,/panels/full_granularity_ladder/cells/7/runs/11,RUN-4709480,pp1-node-s1,MEAS-5645d52fcee60842,MEAS-72ca9f0331ea2a14,True,3a71c8131b07ff052ddea4d605fa0dd3d4241e3bfde513d6d2a1a7772b6ebe81,same occurrence,"{""account"":""Account1"",""csv_plateau20"":91.922,""csv_plateau5"":91.756,""dup_group"":"""",""epochs_parsed"":100,""job_id"":""4709480"",""plateau5"":91.756,""provenance"":""env"",""raw_path"":""archive/Account1/runs/pp1-node-s1-4709480.out"",""raw_sha256"":""3a71c8131b07ff052ddea4d605fa0dd3d4241e3bfde513d6d2a1a7772b6ebe81"",""run"":""pp1-node-s1"",""seed"":1,""source"":""repository/results/all_runs.csv"",""train_plateau5"":98.436}"
OCC-37359c535192489a,full_granularity_ladder,/panels/full_granularity_ladder/cells/7/runs/12,RUN-4707785,tw0-node-s1,MEAS-1bf9195462f60da5,MEAS-d540cca25d9f2b19,True,163639d98e17c4496551063d8ffb46f362507abd2242e3918eac295bca03de1f,same occurrence,"{""account"":""Account1"",""csv_plateau20"":91.835,""csv_plateau5"":91.876,""dup_group"":"""",""epochs_parsed"":100,""job_id"":""4707785"",""plateau5"":91.87599999999999,""provenance"":""env"",""raw_path"":""archive/Account1/runs/tw0-node-s1-4707785.out"",""raw_sha256"":""163639d98e17c4496551063d8ffb46f362507abd2242e3918eac295bca03de1f"",""run"":""tw0-node-s1"",""seed"":1,""source"":""repository/results/all_runs.csv"",""train_plateau5"":98.42}"
OCC-37359c535192489a,full_granularity_ladder,/panels/full_granularity_ladder/cells/7/runs/13,RUN-4709622,bn1-node-s2,MEAS-108426dd9257cfa0,MEAS-23c3bf10f9af0324,True,6e7a5960324800a8399f2696f299f15c2ef878d41cdb72f6b5387e7de8fac01c,same occurrence,"{""account"":""Account1"",""csv_plateau20"":91.988,""csv_plateau5"":92.12,""dup_group"":"""",""epochs_parsed"":100,""job_id"":""4709622"",""plateau5"":92.12,""provenance"":""env"",""raw_path"":""archive/Account1/runs/bn1-node-s2-4709622.out"",""raw_sha256"":""6e7a5960324800a8399f2696f299f15c2ef878d41cdb72f6b5387e7de8fac01c"",""run"":""bn1-node-s2"",""seed"":2,""source"":""repository/results/all_runs.csv"",""train_plateau5"":98.506}"
OCC-37359c535192489a,full_granularity_ladder,/panels/full_granularity_ladder/cells/7/runs/14,RUN-4777306,gn1-bn-node-s2,MEAS-1930cdde29bb9e23,MEAS-f3ee4cb81d250579,True,8a1a1cc498121fa436ded582daefe75543a23dfa54fadde4e0a88be68e5bbd4c,same occurrence,"{""account"":""Account2"",""csv_plateau20"":91.808,""csv_plateau5"":91.982,""dup_group"":"""",""epochs_parsed"":100,""job_id"":""4777306"",""plateau5"":91.982,""provenance"":""env"",""raw_path"":""archive/Account2/runs/gn1-bn-node-s2-4777306.out"",""raw_sha256"":""8a1a1cc498121fa436ded582daefe75543a23dfa54fadde4e0a88be68e5bbd4c"",""run"":""gn1-bn-node-s2"",""seed"":2,""source"":""repository/results/all_runs.csv"",""train_plateau5"":98.482}"
OCC-37359c535192489a,full_granularity_ladder,/panels/full_granularity_ladder/cells/7/runs/15,RUN-4837247,ml2-adam-node-s2,MEAS-db722f962c97fd3c,MEAS-29a636caee3024f3,True,f395eca1217be26e0c3053c11dd19083cad12060a22d0bbf3913667b033d8968,same occurrence,"{""account"":""Account2"",""csv_plateau20"":91.671,""csv_plateau5"":91.666,""dup_group"":""ml2-node-s2"",""epochs_parsed"":100,""job_id"":""4837247"",""plateau5"":91.666,""provenance"":""env"",""raw_path"":""archive/Account2/runs/ml2-adam-node-s2-4837247.out"",""raw_sha256"":""f395eca1217be26e0c3053c11dd19083cad12060a22d0bbf3913667b033d8968"",""run"":""ml2-adam-node-s2"",""seed"":2,""source"":""repository/results/all_runs.csv"",""train_plateau5"":98.392}"
OCC-37359c535192489a,full_granularity_ladder,/panels/full_granularity_ladder/cells/7/runs/16,RUN-4708793,mm1-node-s2,MEAS-f7838f472fbafb19,MEAS-7bbc5c533cb1fe42,True,e537e969e096734ec8d47c6cc4d95892250c545fd6d524098fb63d04ccbf35ca,same occurrence,"{""account"":""Account1"",""csv_plateau20"":91.826,""csv_plateau5"":91.98,""dup_group"":"""",""epochs_parsed"":100,""job_id"":""4708793"",""plateau5"":91.98,""provenance"":""env"",""raw_path"":""archive/Account1/runs/mm1-node-s2-4708793.out"",""raw_sha256"":""e537e969e096734ec8d47c6cc4d95892250c545fd6d524098fb63d04ccbf35ca"",""run"":""mm1-node-s2"",""seed"":2,""source"":""repository/results/all_runs.csv"",""train_plateau5"":98.458}"
OCC-37359c535192489a,full_granularity_ladder,/panels/full_granularity_ladder/cells/7/runs/17,RUN-4709483,pp1-node-s2,MEAS-4146e0232dd650db,MEAS-d9ae440f557f6de6,True,ba56e98ce7a39d1af9e964c884e44e5dec3ebaaad4722360427dbda2a0ceec39,same occurrence,"{""account"":""Account1"",""csv_plateau20"":92.037,""csv_plateau5"":92.166,""dup_group"":"""",""epochs_parsed"":100,""job_id"":""4709483"",""plateau5"":92.166,""provenance"":""env"",""raw_path"":""archive/Account1/runs/pp1-node-s2-4709483.out"",""raw_sha256"":""ba56e98ce7a39d1af9e964c884e44e5dec3ebaaad4722360427dbda2a0ceec39"",""run"":""pp1-node-s2"",""seed"":2,""source"":""repository/results/all_runs.csv"",""train_plateau5"":98.458}"
OCC-37359c535192489a,full_granularity_ladder,/panels/full_granularity_ladder/cells/7/runs/18,RUN-4707786,tw0-node-s2,MEAS-785e9e4f036a8ce4,MEAS-2f237ea9aa965301,True,d9b22d4ac2a304e8d1171ca89d438fbdd08699b9fda88e17aa6c13dc056c6c96,same occurrence,"{""account"":""Account1"",""csv_plateau20"":91.881,""csv_plateau5"":91.98,""dup_group"":"""",""epochs_parsed"":100,""job_id"":""4707786"",""plateau5"":91.98,""provenance"":""env"",""raw_path"":""archive/Account1/runs/tw0-node-s2-4707786.out"",""raw_sha256"":""d9b22d4ac2a304e8d1171ca89d438fbdd08699b9fda88e17aa6c13dc056c6c96"",""run"":""tw0-node-s2"",""seed"":2,""source"":""repository/results/all_runs.csv"",""train_plateau5"":98.422}"
OCC-37359c535192489a,full_granularity_ladder,/panels/full_granularity_ladder/cells/7/runs/19,RUN-4715633,cc1-node-s3,MEAS-c5d77fae0f8b4254,MEAS-c48f20bb3afc33ae,True,e71d98db05335ccc6b5af51b609a300dd0ad857c6dbaf894a984c16004691827,same occurrence,"{""account"":""Account1"",""csv_plateau20"":91.907,""csv_plateau5"":91.922,""dup_group"":"""",""epochs_parsed"":100,""job_id"":""4715633"",""plateau5"":91.922,""provenance"":""env"",""raw_path"":""archive/Account1/runs/cc1-node-s3-4715633.out"",""raw_sha256"":""e71d98db05335ccc6b5af51b609a300dd0ad857c6dbaf894a984c16004691827"",""run"":""cc1-node-s3"",""seed"":3,""source"":""repository/results/all_runs.csv"",""train_plateau5"":98.426}"
OCC-37359c535192489a,full_granularity_ladder,/panels/full_granularity_ladder/cells/7/runs/20,RUN-4777307,gn1-bn-node-s3,MEAS-4a906fd00e97c3e6,MEAS-79dccbdf175054c5,True,e2bc479799b6171f82903539573552c489ceb61bedde45cb9d5c75185da85346,same occurrence,"{""account"":""Account2"",""csv_plateau20"":91.867,""csv_plateau5"":91.642,""dup_group"":"""",""epochs_parsed"":100,""job_id"":""4777307"",""plateau5"":91.642,""provenance"":""env"",""raw_path"":""archive/Account2/runs/gn1-bn-node-s3-4777307.out"",""raw_sha256"":""e2bc479799b6171f82903539573552c489ceb61bedde45cb9d5c75185da85346"",""run"":""gn1-bn-node-s3"",""seed"":3,""source"":""repository/results/all_runs.csv"",""train_plateau5"":98.382}"
OCC-37359c535192489a,full_granularity_ladder,/panels/full_granularity_ladder/cells/7/runs/21,RUN-4715637,cc1-node-s4,MEAS-1d6e828ae9ba474a,MEAS-55269880aca72a19,True,b0b2bc3fbdcfacd5cd14bb4bb2ba74b180ca3102edbe67066f98b4a6f3b9d9f5,same occurrence,"{""account"":""Account1"",""csv_plateau20"":91.718,""csv_plateau5"":91.744,""dup_group"":"""",""epochs_parsed"":100,""job_id"":""4715637"",""plateau5"":91.744,""provenance"":""env"",""raw_path"":""archive/Account1/runs/cc1-node-s4-4715637.out"",""raw_sha256"":""b0b2bc3fbdcfacd5cd14bb4bb2ba74b180ca3102edbe67066f98b4a6f3b9d9f5"",""run"":""cc1-node-s4"",""seed"":4,""source"":""repository/results/all_runs.csv"",""train_plateau5"":98.358}"
OCC-37359c535192489a,full_granularity_ladder,/panels/full_granularity_ladder/cells/7/runs/22,RUN-4715641,cc1-node-s5,MEAS-67412626c50f8608,MEAS-18efe351ff675005,True,1264aaa6d5aa1bfd413c99f643e575049fff77acf8c477b526762da55d434ce1,same occurrence,"{""account"":""Account1"",""csv_plateau20"":91.898,""csv_plateau5"":92.004,""dup_group"":"""",""epochs_parsed"":100,""job_id"":""4715641"",""plateau5"":92.004,""provenance"":""env"",""raw_path"":""archive/Account1/runs/cc1-node-s5-4715641.out"",""raw_sha256"":""1264aaa6d5aa1bfd413c99f643e575049fff77acf8c477b526762da55d434ce1"",""run"":""cc1-node-s5"",""seed"":5,""source"":""repository/results/all_runs.csv"",""train_plateau5"":98.41799999999999}"
OCC-37359c535192489a,full_granularity_ladder,/panels/full_granularity_ladder/cells/7/runs/23,RUN-4849133,rp1-node-s6,MEAS-76565d6275cdc220,MEAS-12b0c941f2cc4764,True,98d9bb4942a4fd1e126826bc29b9c9c45bbb41e5bfc73d18fef565b3239586f6,same occurrence,"{""account"":""Account1"",""csv_plateau20"":91.716,""csv_plateau5"":92.254,""dup_group"":"""",""epochs_parsed"":100,""job_id"":""4849133"",""plateau5"":92.254,""provenance"":""env"",""raw_path"":""archive/Account1/runs/rp1-node-s6-4849133.out"",""raw_sha256"":""98d9bb4942a4fd1e126826bc29b9c9c45bbb41e5bfc73d18fef565b3239586f6"",""run"":""rp1-node-s6"",""seed"":6,""source"":""repository/results/all_runs.csv"",""train_plateau5"":98.444}"
OCC-37359c535192489a,full_granularity_ladder,/panels/full_granularity_ladder/cells/7/runs/24,RUN-4849137,rp1-node-s7,MEAS-131259316e2eac8b,MEAS-cabd83e6050b5f38,True,e75a7adf667e494560fd130bee1bb6350ea5ecc39c2c9fce6d21eccfdd9db635,same occurrence,"{""account"":""Account1"",""csv_plateau20"":91.784,""csv_plateau5"":92.042,""dup_group"":"""",""epochs_parsed"":100,""job_id"":""4849137"",""plateau5"":92.042,""provenance"":""env"",""raw_path"":""archive/Account1/runs/rp1-node-s7-4849137.out"",""raw_sha256"":""e75a7adf667e494560fd130bee1bb6350ea5ecc39c2c9fce6d21eccfdd9db635"",""run"":""rp1-node-s7"",""seed"":7,""source"":""repository/results/all_runs.csv"",""train_plateau5"":98.4}"
OCC-37359c535192489a,full_granularity_ladder,/panels/full_granularity_ladder/cells/7/runs/25,RUN-4849141,rp1-node-s8,MEAS-e2719671d2c4e58d,MEAS-401b8cfbceda748e,True,66c28bb5e07a97a769f9b70c5333c912ac30912282a5f9234bae8106501b10cc,same occurrence,"{""account"":""Account1"",""csv_plateau20"":91.854,""csv_plateau5"":92.056,""dup_group"":"""",""epochs_parsed"":100,""job_id"":""4849141"",""plateau5"":92.056,""provenance"":""env"",""raw_path"":""archive/Account1/runs/rp1-node-s8-4849141.out"",""raw_sha256"":""66c28bb5e07a97a769f9b70c5333c912ac30912282a5f9234bae8106501b10cc"",""run"":""rp1-node-s8"",""seed"":8,""source"":""repository/results/all_runs.csv"",""train_plateau5"":98.402}"
OCC-37359c535192489a,full_granularity_ladder,/panels/full_granularity_ladder/cells/7/runs/26,RUN-4849145,rp1-node-s9,MEAS-53eb3a33aa090529,MEAS-b66204d36b5b3556,True,cf8738616e9e32d0d92e396a32799d28aa93995ddecfde25ae3178df3749ca64,same occurrence,"{""account"":""Account1"",""csv_plateau20"":91.896,""csv_plateau5"":91.988,""dup_group"":"""",""epochs_parsed"":100,""job_id"":""4849145"",""plateau5"":91.988,""provenance"":""env"",""raw_path"":""archive/Account1/runs/rp1-node-s9-4849145.out"",""raw_sha256"":""cf8738616e9e32d0d92e396a32799d28aa93995ddecfde25ae3178df3749ca64"",""run"":""rp1-node-s9"",""seed"":9,""source"":""repository/results/all_runs.csv"",""train_plateau5"":98.364}"
OCC-37359c535192489a,full_granularity_ladder,/panels/full_granularity_ladder/cells/7/runs/27,RUN-4849149,rp1-node-s10,MEAS-797aaf8a124ee026,MEAS-22ec4b775b4ca520,True,d8aba9ef592766644f649f8ef9dd770d54fcbab5ea3a87bb037790773ed1b430,same occurrence,"{""account"":""Account1"",""csv_plateau20"":91.7,""csv_plateau5"":91.906,""dup_group"":"""",""epochs_parsed"":100,""job_id"":""4849149"",""plateau5"":91.906,""provenance"":""env"",""raw_path"":""archive/Account1/runs/rp1-node-s10-4849149.out"",""raw_sha256"":""d8aba9ef592766644f649f8ef9dd770d54fcbab5ea3a87bb037790773ed1b430"",""run"":""rp1-node-s10"",""seed"":10,""source"":""repository/results/all_runs.csv"",""train_plateau5"":98.372}"
OCC-37359c535192489a,full_granularity_ladder,/panels/full_granularity_ladder/cells/7/runs/28,RUN-4849153,rp1-node-s11,MEAS-cb69104adb57f833,MEAS-ad5083bbf65ab0b6,True,dddcb537d786af6eccca0b1a2e6b90d319ee403105a53a8845f317bbf76eaf31,same occurrence,"{""account"":""Account1"",""csv_plateau20"":91.972,""csv_plateau5"":92.148,""dup_group"":"""",""epochs_parsed"":100,""job_id"":""4849153"",""plateau5"":92.148,""provenance"":""env"",""raw_path"":""archive/Account1/runs/rp1-node-s11-4849153.out"",""raw_sha256"":""dddcb537d786af6eccca0b1a2e6b90d319ee403105a53a8845f317bbf76eaf31"",""run"":""rp1-node-s11"",""seed"":11,""source"":""repository/results/all_runs.csv"",""train_plateau5"":98.406}"
OCC-f45976c3bf5fe4e2,full_granularity_ladder,/panels/full_granularity_ladder/cells/8/runs/0,RUN-4700407,rs-node-3e3-s0,MEAS-0427b66874dc9426,MEAS-c9eaeaf55eda8a92,True,0d16a784579e154d5e8f9c9e723cebd76f4c4516f2a6a3191299e7f671e72560,same occurrence,"{""account"":""Account1"",""csv_plateau20"":91.31,""csv_plateau5"":91.328,""dup_group"":"""",""epochs_parsed"":100,""job_id"":""4700407"",""plateau5"":91.328,""provenance"":""env"",""raw_path"":""archive/Account1/runs/rs-node-3e3-s0-4700407.out"",""raw_sha256"":""0d16a784579e154d5e8f9c9e723cebd76f4c4516f2a6a3191299e7f671e72560"",""run"":""rs-node-3e3-s0"",""seed"":0,""source"":""repository/results/all_runs.csv"",""train_plateau5"":99.762}"
OCC-af6301fd73cf6fd0,full_granularity_ladder,/panels/full_granularity_ladder/cells/9/runs/0,RUN-4712722,ar1-node-s0,MEAS-9702fa7abcc72d1c,MEAS-fb761c7762604d60,True,eccd3d37fe9d92b1d5d1047bf756e42f987b4f2f158647fc9536b3bc8ae16e8a,same occurrence,"{""account"":""Account1"",""csv_plateau20"":92.343,""csv_plateau5"":92.516,""dup_group"":"""",""epochs_parsed"":100,""job_id"":""4712722"",""plateau5"":92.516,""provenance"":""env"",""raw_path"":""archive/Account1/runs/ar1-node-s0-4712722.out"",""raw_sha256"":""eccd3d37fe9d92b1d5d1047bf756e42f987b4f2f158647fc9536b3bc8ae16e8a"",""run"":""ar1-node-s0"",""seed"":0,""source"":""repository/results/all_runs.csv"",""train_plateau5"":99.512}"
OCC-af6301fd73cf6fd0,full_granularity_ladder,/panels/full_granularity_ladder/cells/9/runs/1,RUN-4708203,at1-node-s0,MEAS-6ab4e69c03f02937,MEAS-4d39218d9049990a,True,7640201868e9c3d4f3a919e3e931ca2ef1e03419d26b8b710b6e9a1875f08f0c,same occurrence,"{""account"":""Account1"",""csv_plateau20"":92.401,""csv_plateau5"":92.608,""dup_group"":"""",""epochs_parsed"":100,""job_id"":""4708203"",""plateau5"":92.608,""provenance"":""env"",""raw_path"":""archive/Account1/runs/at1-node-s0-4708203.out"",""raw_sha256"":""7640201868e9c3d4f3a919e3e931ca2ef1e03419d26b8b710b6e9a1875f08f0c"",""run"":""at1-node-s0"",""seed"":0,""source"":""repository/results/all_runs.csv"",""train_plateau5"":99.476}"
OCC-af6301fd73cf6fd0,full_granularity_ladder,/panels/full_granularity_ladder/cells/9/runs/2,RUN-4700405,rs-node-3e4-s0,MEAS-555ebb6bd5e44bd6,MEAS-9afc9361c839aad6,True,068e0b70749f4517923115bbf52a389caa8d31ed4ef0553f48eabc8a99041e10,same occurrence,"{""account"":""Account1"",""csv_plateau20"":92.515,""csv_plateau5"":92.656,""dup_group"":"""",""epochs_parsed"":100,""job_id"":""4700405"",""plateau5"":92.656,""provenance"":""env"",""raw_path"":""archive/Account1/runs/rs-node-3e4-s0-4700405.out"",""raw_sha256"":""068e0b70749f4517923115bbf52a389caa8d31ed4ef0553f48eabc8a99041e10"",""run"":""rs-node-3e4-s0"",""seed"":0,""source"":""repository/results/all_runs.csv"",""train_plateau5"":99.524}"
OCC-af6301fd73cf6fd0,full_granularity_ladder,/panels/full_granularity_ladder/cells/9/runs/3,RUN-4712726,ar1-node-s1,MEAS-f630ddd2c113bc2f,MEAS-a37e2f380d7f354c,True,8283f8548b6191d50f60789189da9d11b69203d611ebed14420217aa341ca5b9,same occurrence,"{""account"":""Account1"",""csv_plateau20"":92.379,""csv_plateau5"":92.32,""dup_group"":"""",""epochs_parsed"":100,""job_id"":""4712726"",""plateau5"":92.32000000000001,""provenance"":""env"",""raw_path"":""archive/Account1/runs/ar1-node-s1-4712726.out"",""raw_sha256"":""8283f8548b6191d50f60789189da9d11b69203d611ebed14420217aa341ca5b9"",""run"":""ar1-node-s1"",""seed"":1,""source"":""repository/results/all_runs.csv"",""train_plateau5"":99.42}"
